Column Name,Explanation
time,Date and Time
PriceUSD,BTC Price in USD
HashRate,Network HashRate
TxCnt,Transaction Count
TxTfrCnt,Transfer Transaction Count
TxTfrValAdjNtv,Adjusted Native Value of Transfers
TxTfrValAdjUSD,Adjusted USD Value of Transfers
RevUSD,Revenue in USD
SplyCur,Current Supply
ROI1yr,1-Year ROI
VtyDayRet30d,Volatility (30-Day)
Date,time,PriceUSD,HashRate,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,RevUSD,SplyCur,ROI1yr,VtyDayRet30d
2018-10-12,6191.67722326125,48917682.2092994,241875,595737,263024.11234347,1628560405.5655714011335415375,10329702.3367262411858149125,17318904.82973839,14.795276518702583,0.01867630885649137
2018-10-13,6197.68569637639,52252978.7235698,203529,460279,144964.91270789,898446965.9661418228355627171,11005046.3834099583064875907,17320667.32973839,10.395442176317244,0.01801426126446501
2018-10-14,6182.87934424313,42247089.1807586,189268,444618,154543.0990502,955521334.912801662740875126,8886934.3625978536064001467,17322092.32973839,6.864137428954316,0.01801035554771121
2018-10-15,6442.71541408533,60035337.2568675,275017,636172,371781.96823187,2395285417.4064513303934054671,13197744.2120648587390877217,17324117.32971109,13.231427223374418,0.019613851344629958
2018-10-16,6461.93715926359,50029447.7140562,253557,586007,257615.57278943,1664695642.6129918882609358537,11028108.453625894563733581,17325804.82968379,12.261468049784366,0.0196105482676243
2018-10-17,6442.73070017534,51141213.218813,255908,582976,247751.46396386,1596195962.8933452541934232124,11233514.4599176889840746876,17327529.82965649,15.245991109605212,0.018319181368150073
2018-10-18,6396.47981209819,50884200.6681646,261959,601225,287531.29840121,1839188145.5697203395625348099,11152728.9025297636494887689,17329254.82962919,14.552798047979298,0.018233256697076698
2018-10-19,6383.07784015196,50702736.5834671,251721,613448,244028.1819895,1557650880.82974708521512442,11441789.7762720392118196724,17331029.82960189,11.820740213121365,0.018195407550519446
2018-10-20,6408.25274634717,51059798.1087028,225898,510344,200122.32711283,1282434452.3261795676349411911,11545807.2769792456421394525,17332817.32960189,6.788494412678466,0.017901275018588608
2018-10-21,6415.34050292227,49274490.4825244,204835,476611,109376.94578481,701690350.3792248451635767187,11143954.0382034774263174215,17334542.32960189,6.386721934286049,0.01648046245365269
2018-10-22,6408.03363559322,55344536.411531,258515,598698,245849.49149702,1575411810.8063934976135622044,12523911.881270792134099,17336479.82957459,6.861148392166641,0.016466159024513403
2018-10-23,6395.98766686149,54987474.8862954,259288,597322,245318.50063276,1569054104.5000855906482764124,12421228.0529840683947065982,17338404.82954649,8.62289557624507,0.016464802251996175
2018-10-24,6413.80364114553,40347952.3516322,249113,566916,232837.61063238,1493374714.8695840139709102614,9166241.3590721966908423977,17339817.32951919,16.23894106720264,0.016143997113288584
2018-10-25,6402.3248591467,48917428.9572887,258172,648617,241985.86692813,1549272131.396131992062026671,11078519.329746183294858703,17341529.82949189,11.616195775845984,0.015508404337239483
2018-10-26,6404.10855230859,51059798.1087028,252435,587903,237879.92647644,1523408871.5703079970262446196,11560941.0903543512531106006,17343317.32946459,8.538367700397572,0.015446685019283516
2018-10-27,6409.40532758621,48560367.432053,234281,528747,151672.86338833,972132858.6514177208807829293,10979276.6504391327960176927,17345017.32946459,11.044115567891062,0.014141348582674663
2018-10-28,6406.63325306838,49988613.5329958,215502,480995,133016.79047385,852189793.066196725066651863,11315916.039324639789461232,17346767.32946459,11.180167175818692,0.014082303138925919
2018-10-29,6263.0417346581,52130982.6844099,268291,610219,235670.52521828,1476014335.070881872343670068,11552885.088431705500440546,17348592.32943729,1.430231060340358,0.014602735168086158
2018-10-30,6272.16772822911,54987474.8862954,287764,643356,221369.32908291,1388465561.8935578653146655101,12193229.5315867477416573486,17350517.32943729,2.498855002109525,0.014588084906891527
2018-10-31,6306.31693132671,58201028.6134165,283381,623801,247605.62629322,1561479553.3846872906740779062,12952191.6436036361800518399,17352554.82940999,-1.9008699929418358,0.014616110627897723
2018-11-01,6342.97750058445,54989095.6997791,287126,639179,244320.57037224,1549719880.801078101954055668,12322637.096452310026988028,17354479.82940999,-5.700429046625891,0.014613746441321428
2018-11-02,6348.16858270018,51070835.0767113,290925,693971,277086.66814927,1758992881.4302664435398958686,11464088.2975647364192547214,17356267.32940999,-9.875515132020613,0.014572746835111977
2018-11-03,6332.43413296318,57499331.799654,247512,564867,141952.38878789,898904152.0160944460941998902,12828203.0319856841170704236,17358279.82940925,-12.032813518790029,0.0143657716924816
2018-11-04,6420.42200029223,43928060.9401084,227689,506398,155804.45516784,1000330351.7031443644136978832,9955569.3734336841463894096,17359817.32940925,-13.477209585158167,0.014566700560707867
2018-11-05,6402.94683898305,51427973.7835415,295977,660901,238382.68478323,1526351658.0010753422028942515,11645210.175607427190062145,17361617.32940925,-13.134906110289627,0.01454734267530041
